year,month,value
1665,11,1.4455933630959029e-5
1665,12,1.6996302078847265e-5
1666,1,1.95227167482176e-5
1666,2,1.4678391224198702e-5
1666,3,1.7668704410367195e-5
1666,4,1.8632547066665237e-5
1666,5,1.2479584997427733e-5
1666,6,4.009269401321385e-6
1666,7,2.7176361408052957e-6
1666,8,2.9905786021645725e-6
1666,9,8.941496127172134e-6
1666,10,1.833435504212669e-5
1666,11,2.6154351760474275e-5
1666,12,1.3033572222488523e-5
1667,1,1.7441011264557305e-5
1667,2,1.5280197064351216e-5
1667,3,1.3080340487959716e-5
1667,4,1.34861149840217e-5
1667,5,8.56427515894869e-6
1667,6,5.036595624741017e-6
1667,7,2.7836033871666982e-6
1667,8,1.0085360498492727e-6
1667,9,8.387087779189414e-6
1667,10,1.6884693742808195e-5
1667,11,1.926162435249879e-5
1667,12,1.8299518161784413e-05
1668,1,1.689911008785933e-5
1668,2,1.3139725767892196e-5
1668,3,1.2441737170595686e-5
1668,4,1.1182614756779624e-5
1668,5,9.155583534623445e-6
1668,6,6.8741611547312585e-6
1668,7,1.7713781927386777e-6
1668,8,1.8433258751285975e-6
1668,9,1.0905195674169513e-5
