year,month,value
1451,2,-0.2626903505590446
1451,3,-0.8674304240128442
1451,4,-1.1255638209279937
1451,5,-0.5593859789689329
1451,6,-0.24291764412909264
1451,7,0.18394777179566718
1451,8,0.5860049486442278
1451,9,0.15450108610799668
1451,10,0.012687216122002335
1451,11,-0.06595697376113878
1451,12,0.6019686217613349
1452,1,0.20937942650256644
1452,2,0.08913123039977364
1452,3,-0.1572339855718375
1452,4,-0.14939026386508067
1452,5,-0.31708515288104944
1452,6,-0.1408144361528887
1452,7,0.6057914915623759
1452,8,-0.5004602367856477
1452,9,-0.19873703802790554
1452,10,-0.10661161073689034
1452,11,-0.423700070759255
1452,12,-0.15196854115375352
1453,1,-0.08692632906404338
1453,2,0.05267885219505791
1453,3,0.09738220459516986
1453,4,-0.05409998894813398
1453,5,-0.8188019052411002
1453,6,-0.892684514938775
1453,7,-0.8334426443122058
1453,8,-1.5512901793029914
1453,9,-1.599519382030869
1453,10,-0.8651222964479977
1453,11,-1.4722619578348577
1453,12,-0.8209039045973643
1454,1,-0.23699220846170807
1454,2,-0.42625303266339626
1454,3,-0.8229374957178155
1454,4,-0.9935040431281243
1454,5,-0.554271654070424
1454,6,-0.728298677237021
1454,7,-0.617739004161406
1454,8,-0.6278347096070359
1454,9,-0.6747334414443513
1454,10,-0.20916639499383669
1454,11,-1.0991832810775135
1454,12,-0.664773574598371
1455,1,-0.21897595090694155
1455,2,-0.29885863624322767
1455,3,-0.5885802647593212
1455,4,-0.7295225516449088
1455,5,-1.1114146427170135
1455,6,-0.9115584674655428
1455,7,-0.4935985573663005
1455,8,-0.2723087889977945
1455,9,-0.5145494751891367
1455,10,-0.7609758373124704
1455,11,-0.5571114895936828
1455,12,0.1894100027748484
1456,1,0.4937400316523034
1456,2,1.088938291197213
1456,3,0.6337997784296456
1456,4,-0.2519182281171864
1456,5,-1.3034085083920581
1456,6,-1.300638059975016
1456,7,-0.9449293003522032
1456,8,-1.2565794592423418
1456,9,-1.437456751643854
1456,10,-0.21251433243896511
1456,11,-0.09686719939185118
1456,12,-0.22066058990333218
1457,1,0.19962883324927705
1457,2,0.4748078149198982
1457,3,-0.19268991423855536
1457,4,0.1478631159525301
1457,5,-0.7137654220048476
1457,6,-0.7555739815136173
1457,7,-0.25892552439483685
1457,8,-0.5331088366670977
1457,9,-1.3741262183360212
1457,10,-1.2095123016093219
1457,11,-0.9225716744895363
1457,12,-1.4385298058440685
1458,1,-1.6425552232572
1458,2,-1.6009018913324735
1458,3,-0.7183239607909729
1458,4,-0.6970390287947226
1458,5,0.09918616930240089
1458,6,-0.38655288595370985
1458,7,-0.28828711075520574
1458,8,0.40798468338773114
1458,9,0.10266491182357751
1458,10,-0.3418672753941357
1458,11,-1.1328057051470424
1458,12,-1.2910202825589485
1459,1,-0.5453192291036667
1459,2,0.05950193707575166
1459,3,0.3079247889510309
1459,4,0.044106568641632336
1459,5,-0.9012117860746061
1459,6,-2.152392766023995
1459,7,-2.0380829390864963
1459,8,-1.3271705703804508
1459,9,-0.6069451458987889
1459,10,-1.009531828438131
1459,11,-1.240758922224917
1459,12,-0.9402297378896878
1460,1,-1.624469752006092
1460,2,-1.2648779151373317
1460,3,-0.3070607983993098
1460,4,-0.5951340150589913
1460,5,-0.06754684427603326
1460,6,0.0026189226321355896
1460,7,0.10875335388717006
1460,8,-1.2937481541923401
1460,9,-1.8190008035915064
1460,10,-0.6618333581565052
1460,11,-0.5535925580956653
1460,12,-0.43522201955796846
1461,1,0.23293168995521918
1461,2,-0.2095406444510056
1461,3,-0.38298835775072204
1461,4,-0.2604934141338477
1461,5,0.014467760515678357
1461,6,-0.056121269471783974
1461,7,0.287724227836188
1461,8,-0.4139834299436522
1461,9,-1.207404387257922
1461,10,-0.7827349751574723
1461,11,-0.4953748656018815
1461,12,-0.9600532830438073
1462,1,-0.592283867184485
1462,2,-0.4407936546215369
1462,3,-0.33328517901812893
1462,4,0.031524817265636246
1462,5,-0.6370622753912393
1462,6,-0.5455358134705337
1462,7,-0.4740507758855767
1462,8,-1.0331846932691786
1462,9,-1.3360615317309066
1462,10,-0.3284282255201796
1462,11,-0.4084875423745314
1462,12,-0.9803284633276634
1463,1,-0.8958180900962156
1463,2,0.03161376096395399
1463,3,-0.5931979674126919
1463,4,-0.41927157514477276
1463,5,-1.0207712277774803
1463,6,-1.0326349086598288
1463,7,-0.44714234122021346
1463,8,-0.5706101305753023
1463,9,-1.519590018072346
1463,10,-0.8317407916457511
1463,11,-0.7366004621752211
1463,12,-0.5247653233762488
1464,1,-0.3525744471497953
1464,2,0.10464945234834434
1464,3,-0.29373812053459003
1464,4,0.0013210830903381265
1464,5,0.33459899818169625
1464,6,0.4030153512377198
1464,7,0.4247260191606717
1464,8,-0.09971334845593545
1464,9,-0.8278857603953129
1464,10,-0.5047492774360212
1464,11,-0.5803799227628912
1464,12,-0.5585462798518213
1465,1,-0.7527568286581146
1465,2,-1.1824154333608903
1465,3,-0.6808276562723581
1465,4,-0.9128644699991324
1465,5,-1.251209040971404
1465,6,-0.019218084160198712
1465,7,0.38020903800610206
1465,8,-0.7175184130822185
1465,9,-1.04870357318588
