year,month,value
1666,9,1.1029042950357903e-5
1666,10,3.687816879719723e-5
1666,11,4.191788942651735e-5
1666,12,3.135075735248339e-5
1667,1,3.293751189145494e-5
1667,2,2.936206256727798e-5
1667,3,2.6237120945911804e-5
1667,4,2.3031650106817172e-5
1667,5,1.2006217138697661e-5
1667,6,5.325063774396729e-6
1667,7,1.1057496164643367e-6
1667,8,4.447299722546406e-7
1667,9,9.002881606842065e-6
1667,10,3.340413416423968e-5
1667,11,3.8674400996548666e-5
1667,12,3.6903411465248316e-5
1668,1,3.147168646796017e-5
1668,2,2.3916552654704992e-5
1668,3,2.596526728581219e-5
1668,4,1.8124548705601207e-5
1668,5,1.3125605053391799e-5
1668,6,6.439355560428174e-6
1668,7,9.93704497721188e-7
1668,8,1.0971034253220382e-6
1668,9,1.1385215136891273e-5
1668,10,3.9304422611582145e-5
1668,11,3.3450341786024694e-5
1668,12,2.7176494331927326e-5
1669,1,3.2643133110596675e-5
1669,2,3.4290047209184904e-5
1669,3,2.4921408282467877e-5
1669,4,2.779400875067603e-5
1669,5,1.343917561943711e-5
1669,6,2.5017822928943995e-6
1669,7,1.6700385926279776e-7
1669,8,8.742108035612586e-7
1669,9,1.211006420223642e-5
1669,10,3.727597800613619e-5
1669,11,4.1482900167979544e-5
1669,12,3.1842375931514e-5
1670,1,2.333882724562921e-5
1670,2,2.763043165563973e-5
1670,3,2.703674777151647e-5
1670,4,2.4840771051262273e-5
1670,5,1.7143890540139463e-5
1670,6,4.006210560114362e-6
1670,7,5.818640872670909e-7
1670,8,8.666281034457613e-7
1670,9,1.1233082954084949e-5
1670,10,2.921557659745351e-5
1670,11,3.316941217095326e-5
1670,12,3.822685459100297e-5
1671,1,3.7190934908972756e-5
1671,2,2.6667249652808796e-5
1671,3,2.201741679959333e-5
1671,4,2.31678810391628e-5
1671,5,1.7192728637832766e-5
1671,6,3.2096751071489588e-6
1671,7,4.787914796751517e-7
1671,8,7.877788188963342e-7
1671,9,1.3097393616451638e-5
1671,10,3.7931141199136205e-5
1671,11,3.2162466863672445e-5
1671,12,2.6879332417225363e-5
1672,1,2.904268363497822e-5
1672,2,2.9901238382616388e-5
1672,3,2.8801790518831755e-5
1672,4,2.5287581662362065e-5
1672,5,1.8451959956054243e-5
1672,6,5.874073077747435e-6
1672,7,5.544205292148631e-7
1672,8,4.825800660797302e-7
1672,9,1.2376013673012593e-5
1672,10,3.8110889969599365e-5
1672,11,3.870088910739934e-5
1672,12,3.632645005361585e-5
1673,1,3.54712559697555e-5
1673,2,2.7107796582283042e-5
1673,3,3.0387051555915535e-5
1673,4,2.2889159040751994e-5
1673,5,1.9669557127543295e-5
1673,6,5.6594189232633575e-6
1673,7,9.711292842106036e-7
1673,8,9.465814959976907e-7
1673,9,7.857180314991861e-6
1673,10,2.719566091841993e-5
1673,11,3.110611321164986e-5
1673,12,2.9399898530509533e-5
1674,1,3.5417673820724786e-5
1674,2,3.2833249418308065e-5
1674,3,2.5179979708166668e-5
1674,4,2.342836957980658e-5
1674,5,1.6603244093550287e-5
1674,6,7.231904962244133e-6
1674,7,7.787782858990102e-7
1674,8,1.0929849165691361e-6
1674,9,1.1386164326819007e-5
1674,10,3.1907297635270215e-5
1674,11,3.296708224861415e-5
1674,12,2.8887019272183248e-5
1675,1,3.7804278359482646e-5
1675,2,2.704183348988576e-5
1675,3,2.7683945659466423e-5
1675,4,2.465162894577935e-5
1675,5,1.4765842792969985e-5
1675,6,6.3200406355948685e-6
1675,7,6.525091694621921e-7
1675,8,1.060863267508224e-6
1675,9,1.3816403226962069e-5
1675,10,4.213343136471835e-5
1675,11,3.3932728693359965e-5
1675,12,3.440405126606051e-5
1676,1,2.564986872552424e-5
1676,2,2.573875863462895e-5
1676,3,2.3732691776516976e-5
1676,4,2.503223830727836e-5
1676,5,1.648725326107021e-5
1676,6,4.135837768749989e-6
1676,7,3.718462077739931e-7
1676,8,1.174271024922735e-6
1676,9,9.20202733644642e-6
1676,10,3.845768849617076e-5
1676,11,4.035887361893969e-5
1676,12,2.9225393434829738e-5
1677,1,2.9466400980007802e-5
1677,2,2.9749571128642165e-5
1677,3,2.322215247398059e-5
1677,4,1.889346964834028e-5
1677,5,1.681856073651763e-5
1677,6,4.91298832725491e-6
1677,7,5.975610583316157e-7
1677,8,1.0666527997591707e-6
1677,9,9.432457189384418e-6
1677,10,3.923254498731074e-5
1677,11,3.290778307781632e-5
1677,12,3.0016109721197526e-5
1678,1,3.4599748163225456e-5
1678,2,3.078049113715465e-5
1678,3,3.1616720528236485e-5
1678,4,2.120174037473369e-5
1678,5,1.7262485973337708e-5
1678,6,6.490834259975332e-6
1678,7,3.382167520840477e-7
